attempt_id,business_id,business_category,business_true_avg_rating,business_displayed_stars,business_review_count,intended_star,user_review_count,user_tenure_days,user_experience_z,user_is_elite,device_mobile,session_prompted,completed,review_length
19816,346,health,3.415,3.5,21,1,15,243,1.035,0,1,0,1,24.0
19817,3713,beauty,3.703,3.5,23,1,5,292,-0.0756,0,1,0,1,18.0
19818,2801,shopping,4.675,4.5,24,5,1,332,-1.3196,0,0,0,0,
19819,448,restaurants,4.314,4.5,4,5,8,154,0.3835,0,1,0,1,38.0
19820,1220,restaurants,3.995,4.0,45,5,6,277,0.0989,0,0,1,0,
19821,3357,shopping,4.082,4.0,57,5,9,443,0.5028,0,1,1,0,
19822,2814,restaurants,3.528,3.5,38,4,1,326,-1.3196,0,0,0,1,74.0
19823,310,shopping,4.796,5.0,58,5,4,153,-0.2821,0,1,1,1,31.0
19824,589,restaurants,2.666,2.5,184,4,2,635,-0.8605,0,0,0,1,34.0
19825,3715,services,4.031,4.0,86,5,4,48,-0.2821,0,1,0,1,11.0
19826,630,health,3.241,3.0,83,1,1,482,-1.3196,0,1,1,1,27.0
19827,2496,nightlife,3.75,4.0,17,1,1,394,-1.3196,0,1,1,1,30.0
19828,3982,nightlife,3.848,4.0,18,5,27,292,1.6687,1,1,1,1,9.0
19829,666,services,4.424,4.5,5,3,18,769,1.2296,0,1,0,0,
19830,177,health,3.839,4.0,24,5,14,385,0.9619,0,1,0,0,
19831,3269,restaurants,3.791,4.0,47,5,25,22,1.5847,0,0,0,1,109.0
19832,3799,restaurants,3.211,3.0,14,5,1,563,-1.3196,0,1,0,0,
19833,2063,restaurants,3.947,4.0,74,3,5,274,-0.0756,0,1,0,1,67.0
19834,933,beauty,3.298,3.5,10,2,6,304,0.0989,0,1,1,0,
19835,238,restaurants,3.902,4.0,25,5,3,339,-0.5348,0,1,1,1,56.0
19836,3645,beauty,4.219,4.0,41,3,1,297,-1.3196,0,0,1,1,22.0
19837,3193,beauty,3.119,3.0,22,4,13,99,0.8838,0,1,1,1,64.0
19838,3585,services,2.834,3.0,16,3,10,159,0.6107,1,0,1,1,211.0
19839,3153,restaurants,3.471,3.5,24,4,3,591,-0.5348,0,0,0,1,118.0
19840,1731,restaurants,4.172,4.0,43,4,13,265,0.8838,0,0,1,1,149.0
19841,1928,restaurants,4.36,4.5,14,3,6,317,0.0989,0,0,1,1,85.0
19842,1529,restaurants,3.808,4.0,18,5,10,497,0.6107,0,0,0,1,43.0
19843,2924,restaurants,4.356,4.5,11,3,2,221,-0.8605,0,1,0,1,82.0
19844,400,restaurants,4.035,4.0,16,5,6,726,0.0989,0,1,0,1,33.0
19845,160,restaurants,3.798,4.0,47,5,7,332,0.2501,0,0,1,1,32.0
19846,3845,shopping,3.843,4.0,11,5,4,100,-0.2821,0,1,1,0,
19847,1272,shopping,3.482,3.5,6,5,0,202,-2.1045,0,0,1,1,107.0
19848,138,services,3.759,4.0,2,5,6,190,0.0989,0,1,1,0,
19849,2692,services,4.336,4.5,74,2,6,288,0.0989,0,1,0,1,30.0
19850,1595,beauty,3.442,3.5,153,5,2,103,-0.8605,0,1,1,1,17.0
19851,922,nightlife,3.126,3.0,6,5,9,1358,0.5028,0,1,0,0,
19852,1738,shopping,3.017,3.0,8,5,6,571,0.0989,0,0,1,0,
19853,1801,nightlife,3.412,3.5,19,4,8,337,0.3835,0,1,1,1,43.0
19854,2447,shopping,3.746,3.5,21,2,3,297,-0.5348,0,1,1,1,12.0
19855,3727,restaurants,3.826,4.0,58,4,1,646,-1.3196,0,0,0,1,90.0
19856,3524,shopping,4.644,4.5,17,3,1,69,-1.3196,0,0,0,1,72.0
19857,3307,restaurants,3.036,3.0,6,5,11,358,0.7092,1,1,1,1,65.0
19858,1968,shopping,3.574,3.5,10,5,1,91,-1.3196,0,1,1,1,12.0
19859,2231,nightlife,4.646,4.5,32,5,2,609,-0.8605,0,0,1,1,44.0
19860,528,beauty,3.617,3.5,53,5,12,126,0.7999,0,1,1,1,83.0
19861,2306,shopping,4.269,4.5,34,1,0,358,-2.1045,0,0,1,1,62.0
19862,2685,beauty,4.518,4.5,45,5,1,1555,-1.3196,0,1,0,0,
19863,3548,restaurants,4.658,4.5,14,4,12,741,0.7999,0,1,0,0,
19864,185,beauty,3.198,3.0,28,3,5,109,-0.0756,0,1,1,1,110.0
19865,3452,restaurants,3.54,3.5,14,5,1,332,-1.3196,0,0,0,1,73.0
19866,2073,services,4.674,4.5,84,3,3,289,-0.5348,0,1,0,1,28.0
19867,353,nightlife,4.465,4.5,33,5,6,259,0.0989,0,0,1,1,30.0
19868,3982,nightlife,3.848,4.0,18,4,1,1221,-1.3196,0,0,0,0,
19869,1862,health,4.512,4.5,77,5,1,258,-1.3196,0,1,1,1,26.0
19870,1645,shopping,3.502,3.5,16,2,1,2132,-1.3196,0,1,0,0,
19871,763,restaurants,3.605,3.5,28,5,13,153,0.8838,0,0,0,1,112.0
19872,293,restaurants,2.756,3.0,5,5,16,292,1.1036,0,1,1,1,45.0
19873,332,beauty,3.867,4.0,9,4,11,276,0.7092,0,0,1,0,
19874,1068,restaurants,3.931,4.0,27,4,19,352,1.2877,0,1,1,1,74.0
19875,1169,restaurants,3.888,4.0,16,4,20,561,1.3429,0,0,1,1,68.0
19876,1852,shopping,5.0,5.0,70,5,1,882,-1.3196,0,1,0,0,
19877,2442,restaurants,4.061,4.0,12,5,15,250,1.035,0,1,1,1,79.0
19878,3967,restaurants,4.242,4.0,116,4,6,229,0.0989,0,1,1,0,
19879,3177,shopping,3.802,4.0,104,4,40,257,2.1005,0,0,1,1,91.0
19880,1943,restaurants,4.44,4.5,19,4,205,629,3.9284,1,1,0,1,269.0
19881,3649,services,4.692,4.5,17,5,4,91,-0.2821,0,1,0,0,
19882,2231,nightlife,4.646,4.5,32,5,4,182,-0.2821,0,1,0,1,22.0
19883,1691,services,3.667,3.5,5,4,3,1381,-0.5348,0,0,0,0,
19884,869,restaurants,3.132,3.0,9,4,5,42,-0.0756,0,0,0,1,154.0
19885,1689,shopping,3.456,3.5,17,5,6,612,0.0989,0,1,0,1,72.0
19886,164,nightlife,3.762,4.0,7,4,90,794,3.0033,0,0,1,1,104.0
19887,613,health,4.025,4.0,11,4,6,641,0.0989,0,0,1,1,71.0
19888,3779,health,4.127,4.0,34,5,3,172,-0.5348,0,1,0,1,77.0
19889,779,services,3.025,3.0,15,4,5,686,-0.0756,0,1,1,1,40.0
19890,2268,beauty,3.428,3.5,21,1,2,472,-0.8605,0,1,1,1,34.0
19891,409,health,3.552,3.5,3,5,1,456,-1.3196,0,0,0,1,35.0
19892,2404,services,3.893,4.0,20,5,4,102,-0.2821,0,0,1,0,
19893,3903,shopping,3.336,3.5,18,5,65,214,2.6396,0,1,1,0,
19894,1830,shopping,2.87,3.0,16,1,13,296,0.8838,1,0,1,1,52.0
19895,510,restaurants,4.052,4.0,69,5,3,2700,-0.5348,0,1,0,0,
19896,91,beauty,3.161,3.0,32,4,7,91,0.2501,0,1,0,0,
19897,3026,restaurants,4.643,4.5,28,5,79,252,2.8574,1,1,0,1,99.0
19898,411,nightlife,5.0,5.0,43,4,6,388,0.0989,0,0,0,1,74.0
19899,1271,shopping,3.484,3.5,68,3,2,280,-0.8605,0,1,1,0,
19900,3373,restaurants,3.604,3.5,18,4,5,315,-0.0756,0,1,0,1,166.0
19901,2148,beauty,3.555,3.5,12,3,10,64,0.6107,0,0,0,0,
19902,3492,services,3.951,4.0,10,5,8,349,0.3835,0,1,0,1,59.0
19903,3490,nightlife,3.43,3.5,11,5,24,105,1.5403,1,1,1,1,59.0
19904,2645,services,3.781,4.0,55,5,6,259,0.0989,0,0,1,1,48.0
19905,3744,restaurants,3.839,4.0,17,5,0,254,-2.1045,0,0,0,0,
19906,145,restaurants,3.552,3.5,44,3,8,912,0.3835,0,0,1,1,110.0
19907,960,shopping,5.0,5.0,16,5,8,33,0.3835,0,1,1,1,71.0
19908,1107,shopping,3.619,3.5,21,5,7,42,0.2501,0,1,0,0,
19909,3645,beauty,4.219,4.0,41,4,2,153,-0.8605,0,0,0,1,39.0
19910,2486,beauty,4.903,5.0,43,5,44,607,2.2059,0,0,1,1,70.0
19911,1008,beauty,2.899,3.0,44,1,1,359,-1.3196,0,0,0,0,
19912,834,beauty,3.792,4.0,6,1,2,269,-0.8605,0,1,0,0,
19913,3219,restaurants,3.409,3.5,20,5,4,926,-0.2821,0,1,1,1,31.0
19914,3435,nightlife,3.879,4.0,28,4,21,131,1.3956,0,1,0,1,40.0
19915,61,shopping,3.281,3.5,122,3,22,164,1.4459,0,1,0,1,56.0
19916,1461,nightlife,4.83,5.0,89,4,10,443,0.6107,0,0,1,0,
19917,2140,services,4.307,4.5,13,5,13,372,0.8838,0,1,0,1,34.0
19918,940,restaurants,3.444,3.5,37,1,1,145,-1.3196,0,1,0,0,
19919,2903,health,3.596,3.5,15,5,1,167,-1.3196,0,1,0,1,55.0
19920,3031,restaurants,3.8,4.0,179,5,3,137,-0.5348,0,0,0,1,52.0
19921,3355,shopping,3.619,3.5,79,2,13,86,0.8838,0,1,1,0,
19922,3144,services,4.137,4.0,30,5,14,164,0.9619,0,1,1,1,79.0
19923,3364,restaurants,3.046,3.0,13,5,2,45,-0.8605,0,0,0,1,110.0
19924,1462,restaurants,4.263,4.5,53,5,2,238,-0.8605,0,0,0,0,
19925,1195,restaurants,3.775,4.0,30,5,18,230,1.2296,0,0,1,1,61.0
19926,1264,nightlife,3.612,3.5,31,5,6,298,0.0989,0,1,1,1,65.0
19927,3412,shopping,2.442,2.5,5,1,1,834,-1.3196,0,0,0,1,24.0
19928,2596,restaurants,3.94,4.0,49,5,1,242,-1.3196,0,0,0,1,21.0
19929,1294,shopping,3.335,3.5,19,1,8,126,0.3835,0,1,1,1,59.0
19930,2885,restaurants,3.452,3.5,27,4,1,216,-1.3196,0,0,1,1,19.0
19931,935,restaurants,3.223,3.0,56,5,2,109,-0.8605,0,1,0,0,
19932,1065,health,2.344,2.5,9,1,2,415,-0.8605,0,1,0,1,23.0
19933,5,health,3.124,3.0,6,1,13,554,0.8838,0,0,0,1,33.0
19934,3865,restaurants,4.432,4.5,15,5,5,571,-0.0756,0,0,0,1,31.0
19935,942,restaurants,3.673,3.5,85,5,31,886,1.8199,0,1,1,0,
19936,3008,restaurants,3.72,3.5,23,5,3,66,-0.5348,0,0,0,1,26.0
19937,473,restaurants,4.022,4.0,23,5,4,175,-0.2821,0,1,1,1,88.0
19938,144,shopping,4.07,4.0,31,5,7,2937,0.2501,0,0,1,1,91.0
19939,2699,services,3.818,4.0,100,5,2,679,-0.8605,0,1,1,1,34.0
19940,393,beauty,4.453,4.5,14,5,1,430,-1.3196,0,0,0,0,
19941,579,shopping,3.272,3.5,18,5,3,243,-0.5348,0,1,0,0,
19942,1321,shopping,3.679,3.5,17,4,2,829,-0.8605,0,1,0,1,42.0
19943,2341,restaurants,3.983,4.0,49,5,4,204,-0.2821,0,1,0,1,16.0
19944,72,services,4.03,4.0,9,4,3,166,-0.5348,0,0,0,1,41.0
19945,505,services,3.436,3.5,11,4,8,341,0.3835,0,0,0,0,
19946,1351,services,3.982,4.0,13,5,3,247,-0.5348,0,1,0,1,24.0
19947,2817,nightlife,2.575,2.5,17,1,1,147,-1.3196,0,1,0,0,
19948,390,nightlife,4.773,5.0,16,2,2,159,-0.8605,0,0,1,1,67.0
19949,1142,services,4.081,4.0,8,5,1,683,-1.3196,0,0,0,1,13.0
19950,771,nightlife,3.248,3.0,32,5,41,1091,2.1278,0,1,0,1,48.0
19951,1234,restaurants,3.583,3.5,5,4,5,427,-0.0756,1,1,1,0,
19952,1031,beauty,3.326,3.5,9,3,10,163,0.6107,0,0,1,1,59.0
19953,2561,beauty,4.651,4.5,20,5,4,240,-0.2821,0,1,0,1,26.0
19954,268,restaurants,4.075,4.0,13,4,37,113,2.0144,0,1,1,1,79.0
19955,3755,shopping,3.372,3.5,194,5,1,93,-1.3196,0,1,0,1,31.0
19956,977,shopping,3.658,3.5,149,5,2,333,-0.8605,0,0,0,1,52.0
19957,3966,shopping,3.846,4.0,60,5,17,245,1.1683,0,1,1,1,34.0
19958,2917,services,4.495,4.5,15,5,3,796,-0.5348,0,0,0,0,
19959,1429,shopping,4.341,4.5,11,5,2,562,-0.8605,0,0,0,1,14.0
19960,1209,shopping,3.74,3.5,2,5,3,54,-0.5348,0,1,0,1,37.0
19961,3785,health,4.258,4.5,158,5,41,1037,2.1278,1,1,1,1,64.0
19962,3985,restaurants,3.522,3.5,80,5,47,184,2.279,1,0,1,1,108.0
19963,2449,nightlife,4.254,4.5,23,4,8,170,0.3835,0,1,0,0,
19964,188,beauty,4.153,4.0,21,5,6,224,0.0989,0,0,0,1,46.0
19965,3625,nightlife,4.704,4.5,45,5,12,249,0.7999,1,1,0,0,
19966,1906,shopping,4.274,4.5,44,5,8,76,0.3835,0,1,1,1,42.0
19967,111,restaurants,3.853,4.0,12,4,6,445,0.0989,0,0,1,0,
19968,3207,restaurants,3.787,4.0,33,5,3,171,-0.5348,0,1,0,0,
19969,132,nightlife,3.901,4.0,16,5,3,99,-0.5348,0,0,1,1,60.0
19970,1486,health,4.008,4.0,11,2,9,680,0.5028,0,1,1,1,72.0
19971,298,beauty,3.855,4.0,9,1,6,96,0.0989,1,1,1,1,47.0
19972,1747,shopping,3.755,4.0,3,5,25,375,1.5847,0,1,1,1,38.0
19973,3217,restaurants,4.134,4.0,37,3,4,180,-0.2821,0,0,0,1,109.0
19974,516,restaurants,3.298,3.5,24,4,2,841,-0.8605,0,1,0,0,
19975,551,restaurants,3.967,4.0,37,5,1,486,-1.3196,0,1,0,0,
19976,3826,restaurants,4.679,4.5,92,5,2,675,-0.8605,0,1,0,0,
19977,706,services,3.547,3.5,28,5,1,46,-1.3196,0,1,1,1,27.0
19978,450,restaurants,3.604,3.5,198,5,18,162,1.2296,0,0,1,1,90.0
19979,2341,restaurants,3.983,4.0,49,5,3,225,-0.5348,0,1,1,1,29.0
19980,1106,restaurants,4.043,4.0,109,5,2,363,-0.8605,1,1,1,1,64.0
19981,3829,nightlife,3.61,3.5,74,2,8,827,0.3835,0,0,0,1,53.0
19982,654,services,4.025,4.0,17,4,42,60,2.1544,0,0,0,1,142.0
19983,2268,beauty,3.428,3.5,21,5,3,343,-0.5348,1,0,0,1,37.0
19984,3683,shopping,4.48,4.5,70,5,1,124,-1.3196,0,0,0,0,
19985,2930,nightlife,4.611,4.5,38,5,3,217,-0.5348,0,1,0,1,51.0
19986,115,services,3.002,3.0,16,5,1,103,-1.3196,0,1,0,0,
19987,750,restaurants,3.508,3.5,47,4,9,3019,0.5028,0,0,1,1,98.0
19988,500,beauty,3.819,4.0,68,4,9,520,0.5028,0,1,1,1,52.0
19989,3656,restaurants,3.579,3.5,18,5,3,223,-0.5348,0,0,0,1,101.0
19990,807,restaurants,4.75,5.0,85,5,1,150,-1.3196,0,1,0,0,
19991,223,health,3.428,3.5,21,4,69,508,2.7062,0,1,1,1,154.0
19992,1530,restaurants,4.028,4.0,67,1,1,223,-1.3196,0,0,0,1,84.0
19993,1131,shopping,3.232,3.0,15,5,2,380,-0.8605,0,1,0,1,49.0
19994,655,shopping,3.725,3.5,31,5,5,360,-0.0756,0,1,0,1,67.0
19995,1814,services,3.859,4.0,4,4,13,177,0.8838,0,0,1,1,34.0
19996,3601,restaurants,3.425,3.5,52,5,4,469,-0.2821,0,1,1,1,17.0
19997,904,health,3.84,4.0,38,4,5,151,-0.0756,0,1,0,0,
19998,3926,shopping,4.505,4.5,19,5,10,99,0.6107,0,1,0,1,55.0
19999,2655,health,3.602,3.5,56,4,168,340,3.7042,0,1,1,1,140.0
20000,1528,restaurants,3.526,3.5,11,5,3,675,-0.5348,0,0,1,1,78.0
20001,2715,restaurants,4.066,4.0,63,4,3,86,-0.5348,0,0,1,1,115.0
20002,1393,restaurants,3.405,3.5,11,5,4,2091,-0.2821,0,1,0,0,
20003,847,beauty,3.515,3.5,16,5,10,104,0.6107,0,0,1,1,24.0
20004,938,services,4.346,4.5,22,5,80,355,2.8715,1,1,1,1,104.0
20005,34,shopping,3.389,3.5,53,3,4,2299,-0.2821,0,0,1,0,
20006,2594,restaurants,5.0,5.0,14,5,9,83,0.5028,0,1,1,1,79.0
20007,297,services,3.708,3.5,18,4,0,99,-2.1045,0,1,0,0,
20008,794,restaurants,2.853,3.0,26,1,5,929,-0.0756,0,1,0,0,
20009,1,shopping,3.027,3.0,3,1,5,1126,-0.0756,1,1,0,1,88.0
20010,260,restaurants,3.798,4.0,7,2,15,59,1.035,0,1,0,1,74.0
20011,3621,restaurants,4.795,5.0,28,5,3,139,-0.5348,0,1,0,1,48.0
20012,95,nightlife,5.0,5.0,17,5,1,179,-1.3196,0,1,1,0,
20013,2486,beauty,4.903,5.0,43,5,6,162,0.0989,0,1,0,1,47.0
20014,1310,shopping,4.336,4.5,29,5,1,386,-1.3196,0,1,1,1,17.0
20015,553,services,3.821,4.0,29,5,2,304,-0.8605,0,0,0,1,32.0
20016,1198,restaurants,4.34,4.5,42,4,5,70,-0.0756,0,0,0,1,72.0
20017,370,beauty,3.642,3.5,51,1,0,971,-2.1045,0,0,0,1,21.0
20018,1251,restaurants,2.686,2.5,89,2,4,82,-0.2821,0,0,0,1,83.0
20019,3270,health,4.191,4.0,103,5,28,465,1.7084,0,1,1,1,90.0
20020,2481,restaurants,4.082,4.0,55,1,1,34,-1.3196,0,0,0,0,
20021,3244,restaurants,4.515,4.5,16,4,2,108,-0.8605,0,1,0,0,
20022,2786,beauty,3.576,3.5,25,5,9,104,0.5028,0,1,1,1,76.0
20023,3709,beauty,4.308,4.5,34,3,12,1830,0.7999,0,1,1,1,76.0
20024,432,beauty,2.729,2.5,77,5,5,154,-0.0756,0,0,0,1,68.0
20025,637,beauty,3.862,4.0,12,3,4,393,-0.2821,0,1,1,0,
20026,1645,shopping,3.502,3.5,16,4,31,547,1.8199,1,1,0,0,
20027,2089,shopping,4.737,4.5,28,5,6,484,0.0989,0,0,1,1,78.0
20028,3135,beauty,4.96,5.0,32,5,2,173,-0.8605,0,1,0,0,
20029,485,shopping,3.342,3.5,9,5,6,202,0.0989,1,1,1,1,45.0
20030,442,beauty,3.74,3.5,32,5,4,496,-0.2821,1,0,0,1,25.0
20031,3182,shopping,3.275,3.5,17,4,3,321,-0.5348,0,0,1,0,
20032,2197,shopping,3.946,4.0,5,5,1,1206,-1.3196,0,1,0,1,50.0
20033,1649,services,4.122,4.0,22,5,5,35,-0.0756,0,1,1,1,56.0
20034,888,restaurants,4.043,4.0,83,1,9,734,0.5028,1,1,0,1,57.0
20035,2783,shopping,4.091,4.0,14,5,11,341,0.7092,0,1,1,1,71.0
20036,3209,restaurants,3.22,3.0,7,2,5,1388,-0.0756,0,0,0,1,87.0
20037,121,nightlife,3.958,4.0,29,5,5,2276,-0.0756,1,1,0,1,26.0
20038,215,beauty,4.046,4.0,12,3,3,256,-0.5348,0,1,1,1,48.0
20039,3111,restaurants,3.902,4.0,80,4,14,409,0.9619,0,0,1,1,53.0
20040,3535,services,3.238,3.0,99,4,1,194,-1.3196,0,1,0,0,
20041,917,restaurants,3.492,3.5,9,5,3,704,-0.5348,1,1,0,0,
20042,2823,health,3.795,4.0,2,5,2,719,-0.8605,0,1,0,0,
20043,3371,restaurants,4.484,4.5,94,3,4,204,-0.2821,0,0,0,0,
20044,452,beauty,4.044,4.0,12,5,21,547,1.3956,0,1,0,1,53.0
20045,743,restaurants,4.396,4.5,108,5,1,258,-1.3196,0,1,0,0,
20046,521,shopping,3.028,3.0,83,5,7,129,0.2501,0,1,1,1,54.0
20047,3160,health,3.803,4.0,202,4,7,360,0.2501,0,1,0,0,
20048,3085,restaurants,3.869,4.0,40,1,2,456,-0.8605,0,0,1,1,48.0
20049,536,shopping,3.906,4.0,51,5,4,483,-0.2821,0,1,0,1,55.0
20050,697,nightlife,3.954,4.0,9,1,2,124,-0.8605,0,1,0,1,54.0
20051,2653,beauty,2.893,3.0,68,4,6,228,0.0989,0,0,0,1,150.0
20052,3589,restaurants,3.971,4.0,23,5,4,65,-0.2821,0,1,1,0,
20053,3117,beauty,4.67,4.5,17,4,26,313,1.6275,0,0,1,1,98.0
20054,670,restaurants,3.588,3.5,127,1,2,299,-0.8605,0,1,0,1,89.0
20055,1544,shopping,4.817,5.0,198,4,4,78,-0.2821,0,0,0,1,66.0
20056,265,restaurants,3.44,3.5,23,5,3,76,-0.5348,0,0,1,1,53.0
20057,977,shopping,3.658,3.5,149,5,22,462,1.4459,0,1,1,1,86.0
20058,2253,nightlife,3.5,3.5,13,5,3,871,-0.5348,0,0,0,1,37.0
20059,1378,nightlife,3.33,3.5,24,5,2,130,-0.8605,0,0,1,1,24.0
20060,2426,restaurants,2.959,3.0,29,5,2,243,-0.8605,0,0,1,1,73.0
20061,1186,shopping,4.13,4.0,15,5,2,72,-0.8605,0,1,0,0,
20062,2253,nightlife,3.5,3.5,13,5,3,612,-0.5348,0,1,0,1,40.0
20063,2532,beauty,4.185,4.0,47,5,2,1042,-0.8605,0,1,1,1,56.0
20064,778,beauty,3.144,3.0,8,5,5,99,-0.0756,0,1,1,1,32.0
20065,178,services,3.4,3.5,70,3,1,77,-1.3196,0,0,0,0,
20066,1352,restaurants,4.138,4.0,44,5,9,227,0.5028,0,1,1,1,62.0
20067,165,shopping,4.629,4.5,31,5,5,327,-0.0756,0,1,0,0,
20068,637,beauty,3.862,4.0,12,5,29,86,1.7468,1,0,1,1,87.0
20069,1151,services,3.869,4.0,47,5,8,91,0.3835,0,1,0,1,51.0
20070,1352,restaurants,4.138,4.0,44,4,7,693,0.2501,0,0,0,1,75.0
20071,1107,shopping,3.619,3.5,21,5,45,61,2.2308,1,1,1,0,
20072,213,services,4.253,4.5,63,5,8,70,0.3835,0,0,0,1,78.0
20073,708,shopping,2.303,2.5,22,5,4,235,-0.2821,0,1,0,1,29.0
20074,3530,restaurants,3.44,3.5,55,3,2,1444,-0.8605,0,1,1,1,32.0
20075,2867,nightlife,4.445,4.5,63,4,24,172,1.5403,1,1,1,1,33.0
20076,1777,shopping,2.896,3.0,5,4,2,94,-0.8605,1,1,0,1,69.0
20077,95,nightlife,5.0,5.0,17,5,1,438,-1.3196,0,0,0,1,39.0
20078,1432,restaurants,3.953,4.0,9,1,1,747,-1.3196,0,0,0,0,
20079,3696,restaurants,3.552,3.5,14,5,2,925,-0.8605,0,1,0,1,37.0
20080,3238,shopping,4.735,4.5,7,5,5,382,-0.0756,0,1,0,1,20.0
20081,3029,shopping,3.549,3.5,16,5,4,463,-0.2821,1,1,1,1,86.0
20082,994,health,3.864,4.0,7,4,9,472,0.5028,0,0,0,1,121.0
20083,1611,beauty,3.307,3.5,17,5,1,327,-1.3196,0,0,1,1,68.0
20084,114,restaurants,3.104,3.0,53,5,2,1407,-0.8605,0,1,0,1,27.0
20085,3435,nightlife,3.879,4.0,28,3,6,289,0.0989,1,0,1,1,87.0
20086,452,beauty,4.044,4.0,12,4,2,254,-0.8605,0,0,1,1,74.0
20087,2472,beauty,3.635,3.5,6,4,1,596,-1.3196,0,1,0,0,
20088,1128,nightlife,4.242,4.0,7,5,1,329,-1.3196,0,1,0,1,14.0
20089,2280,shopping,4.793,5.0,24,5,5,1550,-0.0756,1,1,1,0,
20090,3308,nightlife,2.99,3.0,143,4,5,1624,-0.0756,0,1,0,0,
20091,1252,restaurants,3.821,4.0,13,5,4,116,-0.2821,0,1,0,0,
20092,67,restaurants,4.013,4.0,23,5,19,565,1.2877,0,1,1,1,128.0
20093,2652,services,3.846,4.0,15,5,7,283,0.2501,0,1,0,0,
20094,2128,restaurants,3.683,3.5,10,5,5,368,-0.0756,0,0,1,0,
20095,558,nightlife,3.843,4.0,12,4,22,779,1.4459,1,0,1,1,112.0
20096,193,services,3.944,4.0,22,5,14,212,0.9619,0,1,1,1,48.0
20097,2099,restaurants,3.068,3.0,6,5,2,131,-0.8605,0,1,1,1,22.0
20098,2453,services,4.866,5.0,12,5,12,162,0.7999,0,1,1,0,
20099,464,nightlife,3.225,3.0,29,4,35,238,1.9532,0,1,1,0,
20100,2396,restaurants,4.395,4.5,18,5,35,46,1.9532,0,0,0,1,244.0
20101,1780,restaurants,4.18,4.0,19,5,15,197,1.035,0,1,1,1,30.0
20102,548,beauty,3.508,3.5,53,5,8,267,0.3835,0,1,1,1,23.0
20103,2465,beauty,3.919,4.0,14,5,7,606,0.2501,0,0,0,1,32.0
20104,2582,restaurants,4.406,4.5,38,5,25,157,1.5847,0,1,1,1,67.0
20105,622,health,4.35,4.5,48,5,1,391,-1.3196,0,0,0,1,68.0
20106,2694,services,4.203,4.0,32,5,20,289,1.3429,0,0,0,0,
20107,888,restaurants,4.043,4.0,83,5,6,580,0.0989,0,1,0,1,59.0
20108,2388,beauty,3.162,3.0,18,4,2,771,-0.8605,0,1,0,1,60.0
20109,3253,shopping,3.972,4.0,602,5,1,186,-1.3196,0,0,0,1,33.0
20110,3748,restaurants,3.241,3.0,27,5,1,774,-1.3196,0,1,0,0,
20111,1022,health,4.226,4.0,61,5,9,653,0.5028,1,0,0,1,52.0
20112,1355,restaurants,4.142,4.0,7,4,41,200,2.1278,0,0,1,1,105.0
20113,382,services,3.607,3.5,21,3,3,704,-0.5348,0,0,1,1,78.0
20114,3876,restaurants,3.236,3.0,16,1,2,342,-0.8605,0,1,0,0,
20115,1322,restaurants,4.327,4.5,39,5,19,514,1.2877,1,1,1,0,
20116,3208,restaurants,3.957,4.0,42,5,6,454,0.0989,0,1,0,1,53.0
20117,3740,restaurants,3.773,4.0,7,4,20,170,1.3429,1,0,1,0,
20118,1902,services,4.891,5.0,14,5,2,157,-0.8605,0,1,0,1,40.0
20119,2775,shopping,3.631,3.5,51,5,10,885,0.6107,0,1,0,1,63.0
20120,1888,services,5.0,5.0,45,5,36,180,1.9842,0,1,1,1,42.0
20121,2301,beauty,3.508,3.5,22,5,2,45,-0.8605,0,1,1,1,59.0
20122,998,health,4.282,4.5,68,5,3,144,-0.5348,0,1,1,1,65.0
20123,3361,shopping,4.109,4.0,55,2,3,818,-0.5348,0,1,0,1,62.0
20124,492,nightlife,3.823,4.0,16,5,11,1011,0.7092,0,0,0,1,34.0
20125,2640,beauty,2.291,2.5,10,4,20,755,1.3429,0,0,1,1,69.0
20126,3679,restaurants,3.315,3.5,12,1,2,191,-0.8605,0,1,1,0,
20127,3244,restaurants,4.515,4.5,16,4,77,201,2.8287,0,1,1,1,117.0
20128,3034,health,3.541,3.5,20,1,5,385,-0.0756,0,0,0,1,55.0
20129,2628,restaurants,3.206,3.0,11,5,3,462,-0.5348,1,1,1,1,39.0
20130,3782,health,3.986,4.0,105,5,24,45,1.5403,1,1,0,1,102.0
20131,3457,services,3.894,4.0,20,5,6,122,0.0989,0,0,1,1,61.0
20132,1099,restaurants,4.084,4.0,14,5,3,299,-0.5348,0,0,1,1,36.0
20133,2496,nightlife,3.75,4.0,17,5,3,211,-0.5348,0,1,1,1,41.0
20134,1714,restaurants,4.214,4.0,27,5,50,134,2.3476,1,0,0,1,140.0
20135,1059,beauty,3.24,3.0,19,5,2,404,-0.8605,0,1,1,1,41.0
20136,3272,nightlife,3.745,3.5,19,5,17,165,1.1683,0,0,1,1,47.0
20137,164,nightlife,3.762,4.0,7,4,2,51,-0.8605,0,0,0,0,
20138,513,restaurants,4.271,4.5,18,4,2,662,-0.8605,0,1,0,0,
20139,421,restaurants,2.876,3.0,59,3,5,248,-0.0756,0,0,1,0,
20140,808,shopping,4.328,4.5,15,5,8,367,0.3835,0,1,1,1,37.0
20141,2049,restaurants,4.279,4.5,289,5,1,102,-1.3196,0,0,0,1,52.0
20142,3769,nightlife,3.506,3.5,29,3,3,113,-0.5348,0,1,0,0,
